step,theta_1,theta_2,dot_theta_1,dot_theta_2
755,-2.571948528289795,1.5686780214309692,0.08300496637821198,-2.333200216293335
756,-2.5692532062530518,1.5276381969451904,0.21689967811107635,-2.5491461753845215
757,-2.5642917156219482,1.4829248189926147,0.35419267416000366,-2.7726359367370605
758,-2.55700421333313,1.4343918561935425,0.4951764643192291,-3.0057082176208496
759,-2.5473246574401855,1.3818562030792236,0.640285849571228,-3.2507169246673584
760,-2.5351779460906982,1.32509183883667,0.7901244163513184,-3.510399103164673
761,-2.520477533340454,1.2638221979141235,0.9454943537712097,-3.787956714630127
762,-2.5031208992004395,1.1977118253707886,1.1074309349060059,-4.087158679962158
763,-2.482985734939575,1.1263550519943237,1.2772388458251953,-4.412454605102539
764,-2.4599249362945557,1.0492634773254395,1.4565242528915405,-4.769079208374023
765,-2.43376088142395,0.9658517837524414,1.6472021341323853,-5.163090229034424
766,-2.4042809009552,0.8754261136054993,1.8514264822006226,-5.601179599761963
767,-2.3712356090545654,0.7771816849708557,2.0713188648223877,-6.089909076690674
768,-2.334347724914551,0.67022705078125,2.30824875831604,-6.633652687072754
769,-2.2933402061462402,0.5536664724349976,2.5612058639526367,-7.229902744293213
770,-2.2480051517486572,0.4267970323562622,2.8236258029937744,-7.860000133514404
771,-2.198343515396118,0.28950679302215576,3.078298330307007,-8.474250793457031
772,-2.1448051929473877,0.14295350015163422,3.292057991027832,-8.976863861083984
773,-2.0885305404663086,-0.009683370590209961,3.419529676437378,-9.235487937927246
774,-2.031301975250244,-0.16327135264873505,3.428654193878174,-9.15456771850586
775,-1.9750422239303589,-0.31226980686187744,3.3291525840759277,-8.760501861572266
776,-1.921133279800415,-0.45268213748931885,3.1654255390167236,-8.179304122924805
777,-1.8701838254928589,-0.5827054381370544,2.98250675201416,-7.5389814376831055
778,-1.8222235441207886,-0.7021774053573608,2.807729959487915,-6.916705131530762
779,-1.7769936323165894,-0.8117437958717346,2.6523830890655518,-6.3437180519104
780,-1.734140157699585,-0.9123046398162842,2.518923044204712,-5.826260089874268
781,-1.693306565284729,-1.0047553777694702,2.406099796295166,-5.36029577255249
782,-1.6541732549667358,-1.089880108833313,2.311328172683716,-4.938302993774414
783,-1.6164649724960327,-1.1683372259140015,2.231898307800293,-4.5526323318481445
784,-1.5799504518508911,-1.2406646013259888,2.165297508239746,-4.19642448425293
785,-1.5444378852844238,-1.3072954416275024,2.109304904937744,-3.863870143890381
786,-1.509770154953003,-1.3685760498046875,2.0619759559631348,-3.5501675605773926
787,-1.4758201837539673,-1.4247812032699585,2.0215964317321777,-3.2513911724090576
788,-1.4424843788146973,-1.4761202335357666,1.9866197109222412,-2.9644176959991455
789,-1.409690499305725,-1.5227707624435425,1.9556621313095093,-2.686598539352417
790,-1.3773847818374634,-1.5648642778396606,1.9274311065673828,-2.415851354598999
791,-1.345534086227417,-1.6025015115737915,1.9007140398025513,-2.1505093574523926
792,-1.3141249418258667,-1.6357589960098267,1.8743627071380615,-1.8892529010772705
793,-1.283162236213684,-1.6646941900253296,1.8472843170166016,-1.6310513019561768
794,-1.2526699304580688,-1.689345121383667,1.8183834552764893,-1.3749773502349854
795,-1.2226868867874146,-1.7097455263137817,1.7867273092269897,-1.120581865310669
796,-1.1932681798934937,-1.7259186506271362,1.751388669013977,-0.8674326539039612
797,-1.1644837856292725,-1.7378817796707153,1.7115075588226318,-0.615223228931427
798,-1.1364171504974365,-1.7456481456756592,1.6662991046905518,-0.3637392818927765
799,-1.1091638803482056,-1.7492280006408691,1.6150634288787842,-0.1128266453742981
800,-1.082830548286438,-1.7486294507980347,1.5571930408477783,0.1376393437385559
801,-1.057532548904419,-1.7438584566116333,1.4921799898147583,0.3877836763858795
802,-1.0333930253982544,-1.7349187135696411,1.4196189641952515,0.6377619504928589
803,-1.0105406045913696,-1.7218108177185059,1.3392082452774048,0.8877901434898376
804,-0.989108145236969,-1.7045307159423828,1.2507458925247192,1.138174057006836
805,-0.9692312479019165,-1.6830676794052124,1.1541244983673096,1.3893364667892456
806,-0.9510459303855896,-1.6574040651321411,1.0493109226226807,1.641850471496582
807,-0.9346883893013,-1.6275101900100708,0.9363364577293396,1.8964722156524658
808,-0.9202940464019775,-1.593341588973999,0.8152722120285034,2.15417218208313
809,-0.9079969525337219,-1.5548354387283325,0.6862020492553711,2.416172981262207
810,-0.897929847240448,-1.5119057893753052,0.549191415309906,2.683990955352783
811,-0.8902248740196228,-1.4644380807876587,0.40425270795822144,2.959484338760376
812,-0.8850148320198059,-1.412282943725586,0.2513062059879303,3.244910717010498
813,-0.8824349641799927,-1.3552486896514893,0.09013831615447998,3.542997360229492
814,-0.882625937461853,-1.2930922508239746,-0.07964427769184113,3.857027530670166
815,-0.8857421278953552,-1.2255066633224487,-0.2586762309074402,4.190865516662598
816,-0.8919419646263123,-1.1521153450012207,-0.4478338062763214,4.549305438995361
817,-0.9014068841934204,-1.0724495649337769,-0.6483309268951416,4.937972068786621
818,-0.9143429398536682,-0.9859352707862854,-0.8617067337036133,5.363434314727783
819,-0.9309856295585632,-0.8918788433074951,-1.0897431373596191,5.8330159187316895
820,-0.9516011476516724,-0.7894624471664429,-1.3341542482376099,6.353987216949463
821,-0.976476788520813,-0.6777682304382324,-1.5957551002502441,6.931296348571777
822,-1.0058863162994385,-0.5558717250823975,-1.8725581169128418,7.562197685241699
823,-1.040004849433899,-0.42307889461517334,-2.1559524536132812,8.225244522094727
824,-1.0787352323532104,-0.2794097661972046,-2.4244308471679688,8.862058639526367
825,-1.1214298009872437,-0.12637776136398315,-2.6377034187316895,9.360248565673828
826,-1.1666433811187744,0.032248884439468384,-2.744175672531128,9.573038101196289
827,-1.2122658491134644,0.19072772562503815,-2.7136783599853516,9.411426544189453
828,-1.2561771869659424,0.3432271182537079,-2.5669448375701904,8.932969093322754
829,-1.2969770431518555,0.4859321117401123,-2.358902931213379,8.291501998901367
830,-1.334140419960022,0.6175202131271362,-2.137718677520752,7.620675563812256
831,-1.367722988128662,0.7382673621177673,-1.929308295249939,6.990706920623779
832,-1.3980435132980347,0.8491264581680298,-1.743185043334961,6.4252729415893555
833,-1.4254928827285767,0.9512034058570862,-1.5807197093963623,5.925572395324707
834,-1.4504501819610596,1.0455337762832642,-1.4401297569274902,5.4845991134643555
835,-1.473254919052124,1.133013367652893,-1.3187822103500366,5.093493938446045
836,-1.4942024946212769,1.2143924236297607,-1.2140926122665405,4.743898868560791
837,-1.5135483741760254,1.2902922630310059,-1.1238062381744385,4.428633689880371
838,-1.5315145254135132,1.3612269163131714,-1.0460528135299683,4.141777515411377
839,-1.548293948173523,1.4276196956634521,-0.9792575836181641,3.8784050941467285
840,-1.5640565156936646,1.4898216724395752,-0.9221287965774536,3.6345162391662598
841,-1.578952670097351,1.5481241941452026,-0.8735862970352173,3.406827926635742
842,-1.5931164026260376,1.6027698516845703,-0.8327140212059021,3.192631959915161
843,-1.6066677570343018,1.6539607048034668,-0.7987209558486938,2.989680767059326
844,-1.619714379310608,1.7018650770187378,-0.77090984582901,2.796096086502075
845,-1.6323530673980713,1.746622920036316,-0.7486527562141418,2.6102967262268066
846,-1.6446707248687744,1.7883503437042236,-0.7313712239265442,2.4309422969818115
847,-1.6567447185516357,1.8271431922912598,-0.7185215353965759,2.2568886280059814
848,-1.6686437129974365,1.8630797863006592,-0.709583044052124,2.0871548652648926
849,-1.6804279088974,1.8962234258651733,-0.7040499448776245,1.920894980430603
850,-1.6921491622924805,1.9266247749328613,-0.7014248967170715,1.7573784589767456
851,-1.7038509845733643,1.9543230533599854,-0.7012147307395935,1.5959725379943848
852,-1.7155687808990479,1.979347825050354,-0.7029281258583069,1.436129093170166
853,-1.7273297309875488,2.001720428466797,-0.7060739994049072,1.2773736715316772
854,-1.7391527891159058,2.0214548110961914,-0.710161030292511,1.1192952394485474
855,-1.7510488033294678,2.0385584831237793,-0.7146985530853271,0.9615379571914673
856,-1.7630199193954468,2.053032159805298,-0.7191746830940247,0.8037369251251221
857,-1.7750608921051025,2.0648739337921143,-0.7231257557868958,0.6456798315048218
858,-1.7871581315994263,2.0740771293640137,-0.7260702252388,0.48713311553001404
859,-1.7992929220199585,2.0806257724761963,-0.7275204062461853,0.3279399871826172
860,-1.8114330768585205,2.084512710571289,-0.7270203232765198,0.16786476969718933
861,-1.8235416412353516,2.085721492767334,-0.7241156697273254,0.006741315126419067
862,-1.8355741500854492,2.084233045578003,-0.7183654308319092,-0.15558645129203796
863,-1.847478985786438,2.0800254344940186,-0.7093448638916016,-0.31926894187927246
864,-1.8591976165771484,2.0730745792388916,-0.6966474056243896,-0.48445749282836914
865,-1.8706649541854858,2.0633537769317627,-0.6798872351646423,-0.6513113975524902
866,-1.8818107843399048,2.0508365631103516,-0.6586921811103821,-0.8200052976608276
867,-1.8925567865371704,2.035486936569214,-0.632734477519989,-0.9907364845275879
868,-1.9028205871582031,2.017268657684326,-0.6017035245895386,-1.1637325286865234
869,-1.9125146865844727,1.9961413145065308,-0.565316915512085,-1.3392618894577026
870,-1.9215474128723145,1.9720596075057983,-0.5233205556869507,-1.5176451206207275
871,-1.9298229217529297,1.9449721574783325,-0.47548791766166687,-1.6992666721343994
872,-1.937241792678833,1.9148204326629639,-0.42161738872528076,-1.8845900297164917
873,-1.9437015056610107,1.8815371990203857,-0.361528217792511,-2.0741724967956543
874,-1.9490966796875,1.8450448513031006,-0.29505375027656555,-2.2686846256256104
875,-1.9533190727233887,1.8052533864974976,-0.22203272581100464,-2.46893310546875
876,-1.9562578201293945,1.7620574235916138,-0.1422967165708542,-2.6758882999420166
877,-1.957798719406128,1.7153337001800537,-0.05565544217824936,-2.890716552734375
878,-1.9578242301940918,1.664937138557434,0.0381222665309906,-3.1148223876953125
879,-1.9562121629714966,1.6106964349746704,0.13933169841766357,-3.3498997688293457
880,-1.9528343677520752,1.5524085760116577,0.24835991859436035,-3.597996950149536
881,-1.9475529193878174,1.4898313283920288,0.36572539806365967,-3.861558198928833
882,-1.9402244091033936,1.4226787090301514,0.4920940399169922,-4.143636226654053
883,-1.930689811706543,1.3506063222885132,0.6283443570137024,-4.4478888511657715
884,-1.9187730550765991,1.2732006311416626,0.7756077647209167,-4.778759479522705
885,-1.9042760133743286,1.189963936805725,0.9353175163269043,-5.141636371612549
886,-1.8869731426239014,1.1002963781356812,1.1092499494552612,-5.543006420135498
887,-1.8666051626205444,1.0034757852554321,1.2995250225067139,-5.990511417388916
888,-1.8428740501403809,0.8986412286758423,1.5084717273712158,-6.492642402648926
889,-1.8154445886611938,0.7847927212715149,1.7381258010864258,-7.057409763336182
890,-1.7839633226394653,0.6608390212059021,1.988852858543396,-7.6885457038879395
891,-1.7481176853179932,0.5257552266120911,2.256173610687256,-8.37656307220459
892,-1.7077728509902954,0.37895798683166504,2.5246376991271973,-9.081182479858398
893,-1.6632417440414429,0.22105970978736877,2.7589426040649414,-9.705676078796387
894,-1.6156774759292603,0.054997965693473816,2.9002068042755127,-10.085174560546875
895,-1.56722891330719,-0.11339201033115387,2.8910248279571533,-10.054866790771484
896,-1.5205153226852417,-0.2769363522529602,2.7271950244903564,-9.602045059204102
897,-1.4775774478912354,-0.43012550473213196,2.4662442207336426,-8.889363288879395
898,-1.4393465518951416,-0.5705690383911133,2.1753177642822266,-8.105107307434082
899,-1.405896782875061,-0.6982476115226746,1.8944846391677856,-7.359476089477539
900,-1.3768917322158813,-0.8142431378364563,1.6388819217681885,-6.691675186157227
901,-1.35187828540802,-0.9199108481407166,1.410907506942749,-6.105363845825195
902,-1.3304145336151123,-1.0165276527404785,1.2082401514053345,-5.5915117263793945
903,-1.3121107816696167,-1.105188012123108,1.0274183750152588,-5.138366222381592
904,-1.2966346740722656,-1.1867961883544922,0.8651446104049683,-4.734981060028076
905,-1.2837042808532715,-1.2620905637741089,0.7186514735221863,-4.372151851654053
906,-1.2730786800384521,-1.3316727876663208,0.5857247114181519,-4.042425632476807
907,-1.2645492553710938,-1.3960347175598145,0.46462300419807434,-3.739837169647217
908,-1.2579326629638672,-1.4555808305740356,0.35398101806640625,-3.4596166610717773
909,-1.2530654668807983,-1.5106452703475952,0.2527250647544861,-3.1979339122772217
910,-1.2497997283935547,-1.5615055561065674,0.16000473499298096,-2.9516959190368652
911,-1.2480000257492065,-1.6083934307098389,0.0751391351222992,-2.7183890342712402
912,-1.2475409507751465,-1.651503562927246,-0.0024250969290733337,-2.495960235595703
913,-1.2483065128326416,-1.6909995079040527,-0.07315020263195038,-2.2827398777008057
914,-1.250185489654541,-1.7270207405090332,-0.13742545247077942,-2.0773158073425293
915,-1.2530739307403564,-1.7596852779388428,-0.1955975443124771,-1.8785301446914673
916,-1.2568732500076294,-1.7890939712524414,-0.24798446893692017,-1.6854159832000732
917,-1.2614901065826416,-1.8153330087661743,-0.29488885402679443,-1.497162103652954
918,-1.2668360471725464,-1.838476538658142,-0.336607962846756,-1.313084602355957
919,-1.2728277444839478,-1.8585882186889648,-0.3734418749809265,-1.1326026916503906
920,-1.2793867588043213,-1.875722885131836,-0.4056988060474396,-0.9552205204963684
921,-1.286440134048462,-1.889927864074707,-0.4336990416049957,-0.7805099487304688
922,-1.2939202785491943,-1.901244044303894,-0.4577774703502655,-0.6080975532531738
923,-1.3017654418945312,-1.9097065925598145,-0.4782848358154297,-0.4376566708087921
924,-1.3099197149276733,-1.915345549583435,-0.4955886900424957,-0.26888877153396606
925,-1.3183335065841675,-1.918186068534851,-0.5100719928741455,-0.10151916742324829
926,-1.3269639015197754,-1.9182488918304443,-0.5221328735351562,0.06471270322799683
927,-1.335774540901184,-1.9155504703521729,-0.5321832895278931,0.2300599217414856
928,-1.3447362184524536,-1.9101030826568604,-0.5406473278999329,0.3947749733924866
929,-1.353826880455017,-1.9019147157669067,-0.5479602813720703,0.5591185688972473
930,-1.3630317449569702,-1.890988826751709,-0.5545660853385925,0.7233646512031555
931,-1.37234365940094,-1.877324104309082,-0.5609158277511597,0.8878077268600464
932,-1.3817628622055054,-1.8609141111373901,-0.5674664378166199,1.0527704954147339
933,-1.3912973403930664,-1.8417465686798096,-0.5746787190437317,1.2186098098754883
934,-1.4009627103805542,-1.8198027610778809,-0.583016574382782,1.3857263326644897
935,-1.4107824563980103,-1.795056939125061,-0.5929462909698486,1.5545722246170044
936,-1.4207855463027954,-1.7674704790115356,-0.6049445271492004,1.72561514377594
937,-1.4310133457183838,-1.7370054721832275,-0.6194716095924377,1.8994810581207275
938,-1.4415128231048584,-1.7036081552505493,-0.63700270652771,2.0768399238586426
939,-1.4523389339447021,-1.6672128438949585,-0.65802001953125,2.2584612369537354
940,-1.4635546207427979,-1.6277397871017456,-0.6830167174339294,2.4452316761016846
941,-1.475231409072876,-1.5850932598114014,-0.7125024199485779,2.6381754875183105
942,-1.487449288368225,-1.5391587018966675,-0.7470102310180664,2.8384790420532227
943,-1.5002975463867188,-1.4898000955581665,-0.7871062159538269,3.0475218296051025
944,-1.5138753652572632,-1.4368562698364258,-0.8334003686904907,3.2669105529785156
945,-1.5282926559448242,-1.3801363706588745,-0.8865603804588318,3.4985222816467285
946,-1.5436711311340332,-1.319414734840393,-0.9473274946212769,3.7445545196533203
947,-1.5601459741592407,-1.2544251680374146,-1.0165343284606934,4.007582187652588
948,-1.5778676271438599,-1.1848533153533936,-1.0951217412948608,4.290615081787109
949,-1.597003698348999,-1.1103291511535645,-1.1841497421264648,4.597141742706299
950,-1.6177409887313843,-1.0304183959960938,-1.2847884893417358,4.931123733520508
951,-1.6402872800827026,-0.9446160197257996,-1.398258090019226,5.296853065490723
952,-1.6648699045181274,-0.8523449301719666,-1.5256553888320923,5.698504447937012
953,-1.6917301416397095,-0.7529693841934204,-1.6675450801849365,6.139035224914551
954,-1.7211053371429443,-0.6458394527435303,-1.8231009244918823,6.617802143096924
955,-1.7531893253326416,-0.5303983688354492,-1.988462209701538,7.125884056091309
956,-1.78805410861969,-0.4063996374607086,-2.1539535522460938,7.638028621673584
957,-1.825514793395996,-0.27427875995635986,-2.3004090785980225,8.102004051208496
958,-1.8649489879608154,-0.13565559685230255,-2.3973240852355957,8.433329582214355
959,-1.9051755666732788,0.006288051605224609,-2.410102367401123,8.53502082824707
960,-1.9445874691009521,0.14712606370449066,-2.320026397705078,8.353509902954102
961,-1.9815741777420044,0.282410204410553,-2.1399645805358887,7.926295280456543
962,-2.014984130859375,0.4090096354484558,-1.9058516025543213,7.355741024017334
963,-2.0442757606506348,0.525549054145813,-1.6530137062072754,6.740777969360352
964,-2.069366216659546,0.6319418549537659,-1.4035953283309937,6.142355918884277
965,-2.0904204845428467,0.728759765625,-1.1677699089050293,5.587075233459473
966,-2.1077017784118652,0.8168038129806519,-0.9486476182937622,5.0814032554626465
967,-2.121490716934204,0.8968838453292847,-0.7460379600524902,4.622661590576172
968,-2.1320507526397705,0.9697288870811462,-0.5585194826126099,4.204965591430664
969,-2.1396188735961914,1.035961627960205,-0.38440069556236267,3.8218910694122314
970,-2.1444036960601807,1.096100926399231,-0.22210633754730225,3.4674997329711914
971,-2.146589994430542,1.1505736112594604,-0.07030291855335236,3.1366498470306396
972,-2.1463401317596436,1.1997277736663818,0.07209689915180206,2.8250489234924316
973,-2.1438047885894775,1.2438485622406006,0.20593944191932678,2.5290541648864746
974,-2.139120101928711,1.283165454864502,0.33188900351524353,2.245685577392578
975,-2.1324121952056885,1.3178635835647583,0.4504651427268982,1.9724756479263306
976,-2.1237995624542236,1.3480912446975708,0.562079906463623,1.707378625869751
977,-2.1133944988250732,1.373966097831726,0.6670713424682617,1.4486939907073975
978,-2.101304292678833,1.3955804109573364,0.7657313346862793,1.1950033903121948
979,-2.0876317024230957,1.4130052328109741,0.8583300113677979,0.9451193809509277
980,-2.072474479675293,1.4262936115264893,0.945135772228241,0.6980408430099487
981,-2.0559263229370117,1.4354835748672485,1.026431918144226,0.45291534066200256
982,-2.0380756855010986,1.4406001567840576,1.1025296449661255,0.2090064287185669
983,-2.0190072059631348,1.4416615962982178,1.1737923622131348,-0.034338921308517456
984,-1.998795747756958,1.4386661052703857,1.2406013011932373,-0.2777179479598999
985,-1.977510929107666,1.4316074848175049,1.303403377532959,-0.5216943025588989
986,-1.955214500427246,1.4204702377319336,1.3626997470855713,-0.7668267488479614
987,-1.9319591522216797,1.4052293300628662,1.4190486669540405,-1.013697862625122
988,-1.9077879190444946,1.3858495950698853,1.4730651378631592,-1.2629393339157104
989,-1.8827327489852905,1.3622846603393555,1.5254219770431519,-1.5152603387832642
990,-1.8568141460418701,1.3344752788543701,1.5768488645553589,-1.7714757919311523
991,-1.830039620399475,1.3023474216461182,1.6281331777572632,-2.0325372219085693
992,-1.802403211593628,1.2658095359802246,1.6801203489303589,-2.299562454223633
993,-1.7738841772079468,1.2247493267059326,1.7337160110473633,-2.5738704204559326
994,-1.7444459199905396,1.1790302991867065,1.7898883819580078,-2.8570122718811035
995,-1.714035153388977,1.12848699092865,1.849670171737671,-3.150799512863159
996,-1.682580590248108,1.0729206800460815,1.9141591787338257,-3.4573237895965576
997,-1.649991750717163,1.012094497680664,1.9845097064971924,-3.7789485454559326
998,-1.6161584854125977,0.9457294940948486,2.0619044303894043,-4.118237018585205
999,-1.5809506177902222,0.8735030293464661,2.1474831104278564,-4.477758884429932
1000,-1.544221043586731,0.7950537204742432,2.242185354232788,-4.859645843505859
1001,-1.5058116912841797,0.7099982500076294,2.346433162689209,-5.264693737030029
1002,-1.4655686616897583,0.617970883846283,2.4595420360565186,-5.6906843185424805
1003,-1.4233752489089966,0.5186905264854431,2.578740358352661,-6.129418849945068
1004,-1.3791850805282593,0.41213077306747437,2.697627305984497,-6.562705993652344
1005,-1.3331153392791748,0.298697829246521,2.804497003555298,-6.95706033706665
1006,-1.2855455875396729,0.1795305609703064,2.8813247680664062,-7.261153221130371
1007,-1.2372000217437744,0.05675587058067322,2.9063796997070312,-7.412837505340576
1008,-1.189109444618225,-0.06657581776380539,2.863450050354004,-7.365175247192383
1009,-1.1424267292022705,-0.18708515167236328,2.7519619464874268,-7.117731094360352
1010,-1.0981495380401611,-0.30189281702041626,2.5881011486053467,-6.718803405761719
1011,-1.0569177865982056,-0.40915846824645996,2.3952362537384033,-6.236731052398682
1012,-1.019006371498108,-0.5081004500389099,2.1933932304382324,-5.729814529418945
1013,-0.9844334125518799,-0.5986851453781128,1.995055079460144,-5.234386920928955
1014,-0.9530762434005737,-0.6812909841537476,1.8062516450881958,-4.767989158630371
1015,-0.9247541427612305,-0.7564657330513,1.6289684772491455,-4.336392402648926
1016,-0.8992751240730286,-0.8247891664505005,1.463101863861084,-3.9392831325531006
1017,-0.8764582872390747,-0.8868077993392944,1.3076434135437012,-3.5736894607543945
1018,-0.856142520904541,-0.9430091381072998,1.1612972021102905,-3.2357585430145264
1019,-0.8381882905960083,-0.9938157796859741,1.0227694511413574,-2.921588897705078
1020,-0.8224766254425049,-1.039588212966919,0.8908880949020386,-2.6275787353515625
1021,-0.8089064359664917,-1.0806307792663574,0.7646396160125732,-2.3505351543426514
1022,-0.7973921895027161,-1.1171988248825073,0.6431676745414734,-2.0876784324645996
1023,-0.7878611087799072,-1.1495048999786377,0.525756299495697,-1.8366013765335083
1024,-0.7802512049674988,-1.177724838256836,0.4118092954158783,-1.5952177047729492
1025,-0.7745094895362854,-1.2020020484924316,0.30082887411117554,-1.3617064952850342
1026,-0.7705905437469482,-1.22245192527771,0.19239702820777893,-1.1344654560089111
1027,-0.7684552669525146,-1.2391647100448608,0.08615882694721222,-0.9120696187019348
1028,-0.7680730223655701,-1.2522071599960327,-0.01820051670074463,-0.6932841539382935
1029,-0.7694122791290283,-1.2616286277770996,-0.12094154208898544,-0.4768924117088318
1030,-0.7724485397338867,-1.2674579620361328,-0.2223103940486908,-0.26180803775787354
1031,-0.7771613597869873,-1.2697064876556396,-0.3225395679473877,-0.047006264328956604
1032,-0.7835341095924377,-1.2683688402175903,-0.4218572676181793,0.16849610209465027
1033,-0.7915547490119934,-1.2634217739105225,-0.5204921364784241,0.38565897941589355
1034,-0.8012139201164246,-1.25482976436615,-0.6186978220939636,0.6054434776306152
1035,-0.8125074505805969,-1.2425390481948853,-0.716745913028717,0.8288323283195496
1036,-0.8254359364509583,-1.226478934288025,-0.8149406909942627,1.0568490028381348
1037,-0.8400055170059204,-1.2065612077713013,-0.9136280417442322,1.2905795574188232
1038,-0.8562285900115967,-1.1826786994934082,-1.013206124305725,1.5311996936798096
1039,-0.8741247057914734,-1.1547032594680786,-1.1141351461410522,1.780000925064087
1040,-0.893721878528595,-1.1224838495254517,-1.216948390007019,2.038421869277954
1041,-0.915057897567749,-1.0858434438705444,-1.322263479232788,2.308079719543457
1042,-0.9381816983222961,-1.0445759296417236,-1.4307925701141357,2.5908010005950928
1043,-0.9631552696228027,-0.9984421133995056,-1.5433499813079834,2.8886470794677734
1044,-0.99005526304245,-0.9471656680107117,-1.6608521938323975,3.2039151191711426
1045,-1.0189746618270874,-0.8904295563697815,-1.7843010425567627,3.5390946865081787
1046,-1.0500237941741943,-0.8278743028640747,-1.9147323369979858,3.896725654602051
1047,-1.0833295583724976,-0.7591002583503723,-2.053100109100342,4.279068946838379
1048,-1.119031548500061,-0.6836785078048706,-2.2000412940979004,4.687419891357422
1049,-1.1572740077972412,-0.6011832356452942,-2.3554306030273438,5.120857238769531
1050,-1.1981834173202515,-0.5112475752830505,-2.5176210403442383,5.573943614959717
1051,-1.2418320178985596,-0.41367626190185547,-2.6822166442871094,6.0331292152404785
1052,-1.2881747484207153,-0.30862751603126526,-2.84041166305542,6.471950531005859
1053,-1.3369596004486084,-0.19686496257781982,-2.9775495529174805,6.847113132476807
1054,-1.3876373767852783,-0.08001414686441422,-3.074019432067871,7.101235866546631
1055,-1.4393415451049805,0.03936050087213516,-3.1113436222076416,7.179775238037109
1056,-1.4910038709640503,0.15807169675827026,-3.0818333625793457,7.059279441833496
1057,-1.5415778160095215,0.27299073338508606,-2.993738889694214,6.763866424560547
1058,-1.590272307395935,0.38174596428871155,-2.8667547702789307,6.351178169250488
1059,-1.6366480588912964,0.4829939603805542,-2.721642017364502,5.881669044494629
1060,-1.6805596351623535,0.5762484073638916,-2.5733888149261475,5.399336338043213
1061,-1.7220455408096313,0.6615632772445679,-2.430427074432373,4.929384708404541
1062,-1.7612354755401611,0.7392697930335999,-2.296459913253784,4.4833083152771
1063,-1.7982908487319946,0.8098065257072449,-2.172400951385498,4.064539909362793
1064,-1.8333723545074463,0.8736262917518616,-2.0577361583709717,3.6724395751953125
1065,-1.8666253089904785,0.9311522245407104,-1.951324224472046,3.3046140670776367
1066,-1.8981735706329346,0.9827610850334167,-1.8518182039260864,2.9581165313720703
1067,-1.928118348121643,1.0287797451019287,-1.7578682899475098,2.630011558532715
1068,-1.9565443992614746,1.0694776773452759,-1.6681897640228271,2.31770658493042
1069,-1.983506202697754,1.1051050424575806,-1.5816543102264404,2.0187392234802246
1070,-2.0090458393096924,1.1358635425567627,-1.4972401857376099,1.731065034866333
1071,-2.033189535140991,1.1619235277175903,-1.414042353630066,1.4529271125793457
1072,-2.0559494495391846,1.1834287643432617,-1.331262230873108,1.182812213897705
1073,-2.0773258209228516,1.2004996538162231,-1.248197078704834,0.9194048643112183
1074,-2.0973076820373535,1.2132360935211182,-1.164230227470398,0.6615465879440308
1075,-2.1158745288848877,1.2217202186584473,-1.0788207054138184,0.4081931710243225
1076,-2.132997989654541,1.2260173559188843,-0.9914951324462891,0.15838131308555603
1077,-2.148642063140869,1.226177453994751,-0.9018388390541077,-0.08880442380905151
1078,-2.162764310836792,1.2222353219985962,-0.8094868659973145,-0.33426281809806824
1079,-2.1753170490264893,1.214210867881775,-0.7141157388687134,-0.5789018273353577
1080,-2.1862471103668213,1.20210862159729,-0.6154329776763916,-0.8236671686172485
1081,-2.1954967975616455,1.1859166622161865,-0.513167142868042,-1.0695674419403076
1082,-2.2030038833618164,1.1656055450439453,-0.4070565700531006,-1.3176988363265991
1083,-2.2087039947509766,1.1411330699920654,-0.2968166768550873,-1.569277048110962
1084,-2.2125236988067627,1.1124215126037598,-0.18218731880187988,-1.8256570100784302
1085,-2.2143867015838623,1.0793757438659668,-0.06285788863897324,-2.0883631706237793
1086,-2.2142112255096436,1.0418729782104492,0.06152595579624176,-2.359117031097412
1087,-2.2119083404541016,0.999759316444397,0.1913740485906601,-2.639857769012451
1088,-2.2073814868927,0.9528456926345825,0.3271608352661133,-2.9327540397644043
1089,-2.200526237487793,0.9009045958518982,0.46941834688186646,-3.2402007579803467
1090,-2.191227912902832,0.8436664342880249,0.6187140941619873,-3.5647220611572266
1091,-2.1793620586395264,0.7808197140693665,0.7755864262580872,-3.9088053703308105
1092,-2.164797306060791,0.712015688419342,0.9404083490371704,-4.274518966674805
1093,-2.14739990234375,0.6368833780288696,1.113128662109375,-4.662776470184326
1094,-2.127046585083008,0.5550616979598999,1.2928119897842407,-5.0720038414001465
1095,-2.1036455631256104,0.46626144647598267,1.4768908023834229,-5.495934963226318
1096,-2.077174663543701,0.3703714907169342,1.6600837707519531,-5.920402526855469
1097,-2.047738790512085,0.2676246464252472,1.8331067562103271,-6.319630146026611
1098,-2.015648365020752,0.15882131457328796,1.9818339347839355,-6.653899669647217
1099,-1.9814833402633667,0.04554000496864319,2.088900327682495,-6.873597145080566
1100,-1.9460866451263428,-0.06986279785633087,2.139810562133789,-6.936404705047607
1101,-1.9104479551315308,-0.18461132049560547,2.1304819583892822,-6.830094337463379
1102,-1.875494122505188,-0.2961069345474243,2.070037364959717,-6.579963684082031
1103,-1.8419058322906494,-0.40243077278137207,1.9757832288742065,-6.234317302703857
1104,-1.810067057609558,-0.5024898052215576,1.865210771560669,-5.841998100280762
1105,-1.7801148891448975,-0.595879077911377,1.7512938976287842,-5.438979625701904
